scheme,condition,wm,prompt_id,seed,score_weighted
SynthID,morph_v1,1,23,14,0.5541353412521405
SynthID,morph_v1+dia,0,0,11,0.4988304136701702
SynthID,morph_v1+dia,0,0,12,0.5051252475218945
SynthID,morph_v1+dia,0,0,13,0.5000113160847309
SynthID,morph_v1+dia,0,0,14,0.5032107016817492
SynthID,morph_v1+dia,0,1,11,0.5021782084164529
SynthID,morph_v1+dia,0,1,12,0.5017800549879736
SynthID,morph_v1+dia,0,1,13,0.49822193348176835
SynthID,morph_v1+dia,0,1,14,0.49506156012902647
SynthID,morph_v1+dia,0,2,11,0.5002847200253084
SynthID,morph_v1+dia,0,2,12,0.5059876729839972
SynthID,morph_v1+dia,0,2,13,0.5012654106200001
SynthID,morph_v1+dia,0,2,14,0.4983507078463883
SynthID,morph_v1+dia,0,3,11,0.5028408441721666
SynthID,morph_v1+dia,0,3,12,0.5012277062376871
SynthID,morph_v1+dia,0,3,13,0.4997842969500977
SynthID,morph_v1+dia,0,3,14,0.5056434432537079
SynthID,morph_v1+dia,0,4,11,0.5074336879925465
SynthID,morph_v1+dia,0,4,12,0.5043456331763017
SynthID,morph_v1+dia,0,4,13,0.503513964553469
SynthID,morph_v1+dia,0,4,14,0.4976221624334575
SynthID,morph_v1+dia,0,5,11,0.5044435285677213
SynthID,morph_v1+dia,0,5,12,0.49761620901688786
SynthID,morph_v1+dia,0,5,13,0.49974387120380537
SynthID,morph_v1+dia,0,5,14,0.5004545134014142
SynthID,morph_v1+dia,0,6,11,0.5023622484832397
SynthID,morph_v1+dia,0,6,12,0.5017027805387771
SynthID,morph_v1+dia,0,6,13,0.5005622963919111
SynthID,morph_v1+dia,0,6,14,0.5054382672609273
SynthID,morph_v1+dia,0,7,11,0.5022827931322078
SynthID,morph_v1+dia,0,7,12,0.4956765472581945
SynthID,morph_v1+dia,0,7,13,0.49642870376546094
SynthID,morph_v1+dia,0,7,14,0.4981493866784237
SynthID,morph_v1+dia,0,8,11,0.506107506831974
SynthID,morph_v1+dia,0,8,12,0.49666900452459467
SynthID,morph_v1+dia,0,8,13,0.5021865958355073
SynthID,morph_v1+dia,0,8,14,0.5033312737936847
SynthID,morph_v1+dia,0,9,11,0.5011335823929527
SynthID,morph_v1+dia,0,9,12,0.5072630998086248
SynthID,morph_v1+dia,0,9,13,0.5023081434489367
SynthID,morph_v1+dia,0,9,14,0.5072458037975279
SynthID,morph_v1+dia,0,10,11,0.49259906759906763
SynthID,morph_v1+dia,0,10,12,0.5075835389848596
SynthID,morph_v1+dia,0,10,13,0.49995853444129307
SynthID,morph_v1+dia,0,10,14,0.5003303543033678
SynthID,morph_v1+dia,0,11,11,0.5025983503816016
SynthID,morph_v1+dia,0,11,12,0.5030288364589635
SynthID,morph_v1+dia,0,11,13,0.5048985823013703
SynthID,morph_v1+dia,0,11,14,0.4977337089031242
SynthID,morph_v1+dia,0,12,11,0.4978093133548193
SynthID,morph_v1+dia,0,12,12,0.5073693350608328
SynthID,morph_v1+dia,0,12,13,0.5040972336798107
SynthID,morph_v1+dia,0,12,14,0.4978469567108195
SynthID,morph_v1+dia,0,13,11,0.4995095263741778
SynthID,morph_v1+dia,0,13,12,0.5005803837531162
SynthID,morph_v1+dia,0,13,13,0.49970856729477414
SynthID,morph_v1+dia,0,13,14,0.50133713881642
SynthID,morph_v1+dia,0,14,11,0.5033656867286443
SynthID,morph_v1+dia,0,14,12,0.5000102023173221
SynthID,morph_v1+dia,0,14,13,0.5049189456613133
SynthID,morph_v1+dia,0,14,14,0.49858973621946506
SynthID,morph_v1+dia,0,15,11,0.5027420750512693
SynthID,morph_v1+dia,0,15,12,0.5072306776459091
SynthID,morph_v1+dia,0,15,13,0.49943693088520674
SynthID,morph_v1+dia,0,15,14,0.5061896412568534
SynthID,morph_v1+dia,0,16,11,0.4945759919735196
SynthID,morph_v1+dia,0,16,12,0.49425335732806996
SynthID,morph_v1+dia,0,16,13,0.5061986183534765
SynthID,morph_v1+dia,0,16,14,0.5023479984145859
SynthID,morph_v1+dia,0,17,11,0.5021722553956437
SynthID,morph_v1+dia,0,17,12,0.499139248445776
SynthID,morph_v1+dia,0,17,13,0.49785495702983384
SynthID,morph_v1+dia,0,17,14,0.5021293953242437
SynthID,morph_v1+dia,0,18,11,0.5039542649288674
SynthID,morph_v1+dia,0,18,12,0.49836219229441076
SynthID,morph_v1+dia,0,18,13,0.49555157486191975
SynthID,morph_v1+dia,0,18,14,0.5007666070332879
SynthID,morph_v1+dia,0,19,11,0.497434898370024
SynthID,morph_v1+dia,0,19,12,0.5020378398808333
SynthID,morph_v1+dia,0,19,13,0.5036595040869424
SynthID,morph_v1+dia,0,19,14,0.4964399174072861
SynthID,morph_v1+dia,0,20,11,0.4931305304977201
SynthID,morph_v1+dia,0,20,12,0.504148864493692
SynthID,morph_v1+dia,0,20,13,0.49741996770209934
SynthID,morph_v1+dia,0,20,14,0.49967933956330757
SynthID,morph_v1+dia,0,21,11,0.49947447447447446
SynthID,morph_v1+dia,0,21,12,0.49885284877592856
SynthID,morph_v1+dia,0,21,13,0.4971740822941526
SynthID,morph_v1+dia,0,21,14,0.5035651284817024
SynthID,morph_v1+dia,0,22,11,0.497679963517148
SynthID,morph_v1+dia,0,22,12,0.5032058430982822
SynthID,morph_v1+dia,0,22,13,0.5020565969334442
SynthID,morph_v1+dia,0,22,14,0.5017761742871019
SynthID,morph_v1+dia,0,23,11,0.4982619471442899
SynthID,morph_v1+dia,0,23,12,0.5031588162638739
SynthID,morph_v1+dia,0,23,13,0.5008649934609597
SynthID,morph_v1+dia,0,23,14,0.4941598732871238
SynthID,morph_v1+dia,1,0,11,0.5095412717225701
SynthID,morph_v1+dia,1,0,12,0.499986908595816
SynthID,morph_v1+dia,1,0,13,0.5078565098748032
SynthID,morph_v1+dia,1,0,14,0.5009904881883612
SynthID,morph_v1+dia,1,1,11,0.5023237607202591
SynthID,morph_v1+dia,1,1,12,0.5083952861696845
SynthID,morph_v1+dia,1,1,13,0.5060597110438356
SynthID,morph_v1+dia,1,1,14,0.5192550835605664
SynthID,morph_v1+dia,1,2,11,0.5185964347006953
SynthID,morph_v1+dia,1,2,12,0.5257444675132978
SynthID,morph_v1+dia,1,2,13,0.5136401801389208
SynthID,morph_v1+dia,1,2,14,0.5213310791498442
SynthID,morph_v1+dia,1,3,11,0.512490879090426
SynthID,morph_v1+dia,1,3,12,0.5088642502740763
SynthID,morph_v1+dia,1,3,13,0.5086792166799313
SynthID,morph_v1+dia,1,3,14,0.505345526860667
SynthID,morph_v1+dia,1,4,11,0.5084584707986489
SynthID,morph_v1+dia,1,4,12,0.512256552032605
SynthID,morph_v1+dia,1,4,13,0.5074110070105872
SynthID,morph_v1+dia,1,4,14,0.5071296125555761
SynthID,morph_v1+dia,1,5,11,0.5123971372587804
SynthID,morph_v1+dia,1,5,12,0.5089866420587423
SynthID,morph_v1+dia,1,5,13,0.5061622494537855
SynthID,morph_v1+dia,1,5,14,0.510295682378819
SynthID,morph_v1+dia,1,6,11,0.5086877623119705
SynthID,morph_v1+dia,1,6,12,0.5077216699664522
SynthID,morph_v1+dia,1,6,13,0.5193462494990365
SynthID,morph_v1+dia,1,6,14,0.517061858342132
SynthID,morph_v1+dia,1,7,11,0.5178562198190846
SynthID,morph_v1+dia,1,7,12,0.5157172515064053
SynthID,morph_v1+dia,1,7,13,0.512059264246258
SynthID,morph_v1+dia,1,7,14,0.5171448713912199
SynthID,morph_v1+dia,1,8,11,0.5076937296373033
SynthID,morph_v1+dia,1,8,12,0.5076939244663382
SynthID,morph_v1+dia,1,8,13,0.510680689778833
SynthID,morph_v1+dia,1,8,14,0.5043162791608241
SynthID,morph_v1+dia,1,9,11,0.5121679873149108
SynthID,morph_v1+dia,1,9,12,0.5109780042800097
SynthID,morph_v1+dia,1,9,13,0.5081528026571129
SynthID,morph_v1+dia,1,9,14,0.5051814535281014
SynthID,morph_v1+dia,1,10,11,0.5205920874402423
SynthID,morph_v1+dia,1,10,12,0.5132293759879967
SynthID,morph_v1+dia,1,10,13,0.5203143406165491
SynthID,morph_v1+dia,1,10,14,0.5247022457053805
SynthID,morph_v1+dia,1,11,11,0.5052525720056384
SynthID,morph_v1+dia,1,11,12,0.5067438823520228
SynthID,morph_v1+dia,1,11,13,0.5083592180663508
SynthID,morph_v1+dia,1,11,14,0.5116687081647551
SynthID,morph_v1+dia,1,12,11,0.5107912561576355
SynthID,morph_v1+dia,1,12,12,0.5112526753285153
SynthID,morph_v1+dia,1,12,13,0.5055639084608926
SynthID,morph_v1+dia,1,12,14,0.5053520338382307
SynthID,morph_v1+dia,1,13,11,0.5128589471038936
SynthID,morph_v1+dia,1,13,12,0.5150143098746743
SynthID,morph_v1+dia,1,13,13,0.5119116391355973
SynthID,morph_v1+dia,1,13,14,0.5146396580358844
SynthID,morph_v1+dia,1,14,11,0.5107301746115036
SynthID,morph_v1+dia,1,14,12,0.5109619475487389
SynthID,morph_v1+dia,1,14,13,0.5035426792707974
SynthID,morph_v1+dia,1,14,14,0.5063088365319602
SynthID,morph_v1+dia,1,15,11,0.503358710255262
SynthID,morph_v1+dia,1,15,12,0.5009014603724098
SynthID,morph_v1+dia,1,15,13,0.5100083352327094
SynthID,morph_v1+dia,1,15,14,0.5084655789133172
SynthID,morph_v1+dia,1,16,11,0.5226534481759642
SynthID,morph_v1+dia,1,16,12,0.5117517110078944
SynthID,morph_v1+dia,1,16,13,0.5151492116940255
SynthID,morph_v1+dia,1,16,14,0.5226640268382555
SynthID,morph_v1+dia,1,17,11,0.5106225625388995
SynthID,morph_v1+dia,1,17,12,0.5175990675990676
SynthID,morph_v1+dia,1,17,13,0.5186462677291731
SynthID,morph_v1+dia,1,17,14,0.5098679853415162
SynthID,morph_v1+dia,1,18,11,0.509617498539207
SynthID,morph_v1+dia,1,18,12,0.5048813805023556
SynthID,morph_v1+dia,1,18,13,0.5051525569890276
SynthID,morph_v1+dia,1,18,14,0.509090909090909
SynthID,morph_v1+dia,1,19,11,0.5099560339898661
SynthID,morph_v1+dia,1,19,12,0.5149306545074571
SynthID,morph_v1+dia,1,19,13,0.5007120499136236
SynthID,morph_v1+dia,1,19,14,0.5142755454228809
SynthID,morph_v1+dia,1,20,11,0.5051456982752041
SynthID,morph_v1+dia,1,20,12,0.5103123732251522
SynthID,morph_v1+dia,1,20,13,0.5078389952614711
SynthID,morph_v1+dia,1,20,14,0.499955252033472
SynthID,morph_v1+dia,1,21,11,0.5115241998814972
SynthID,morph_v1+dia,1,21,12,0.5102265247032071
SynthID,morph_v1+dia,1,21,13,0.5108969791963522
SynthID,morph_v1+dia,1,21,14,0.50895704545162
SynthID,morph_v1+dia,1,22,11,0.5065302467323511
SynthID,morph_v1+dia,1,22,12,0.5048946496212121
SynthID,morph_v1+dia,1,22,13,0.5049118805045529
SynthID,morph_v1+dia,1,22,14,0.52181534208769
SynthID,morph_v1+dia,1,23,11,0.5066354496481539
SynthID,morph_v1+dia,1,23,12,0.5053234914114819
SynthID,morph_v1+dia,1,23,13,0.5127837834038546
SynthID,morph_v1+dia,1,23,14,0.5113840305982019
SynthID,rtt,0,0,11,0.5021226813424012
SynthID,rtt,0,0,12,0.5000265570221972
SynthID,rtt,0,0,13,0.5010788923719959
SynthID,rtt,0,0,14,0.4951317021536457
SynthID,rtt,0,1,11,0.5031734035718491
SynthID,rtt,0,1,12,0.502586905380562
SynthID,rtt,0,1,13,0.4979707003124399
SynthID,rtt,0,1,14,0.5025952829682385
SynthID,rtt,0,2,11,0.4992558731660878
SynthID,rtt,0,2,12,0.49630468528216176
SynthID,rtt,0,2,13,0.49321604984286777
SynthID,rtt,0,2,14,0.49754258469965307
SynthID,rtt,0,3,11,0.5039713230653355
SynthID,rtt,0,3,12,0.4995107398725262
SynthID,rtt,0,3,13,0.5038329357906804
SynthID,rtt,0,3,14,0.5094117068383666
SynthID,rtt,0,4,11,0.49979771692198494
SynthID,rtt,0,4,12,0.5028730218028057
SynthID,rtt,0,4,13,0.497041886762121
SynthID,rtt,0,4,14,0.504154079984801
SynthID,rtt,0,5,11,0.5030176179671235
SynthID,rtt,0,5,12,0.49776282452088383
SynthID,rtt,0,5,13,0.501136467026741
SynthID,rtt,0,5,14,0.49941045190087335
SynthID,rtt,0,6,11,0.5027799691364432
SynthID,rtt,0,6,12,0.501824871457797
SynthID,rtt,0,6,13,0.5008926763058377
SynthID,rtt,0,6,14,0.4971831558575152
SynthID,rtt,0,7,11,0.5007482263652863
SynthID,rtt,0,7,12,0.4953706173992308
SynthID,rtt,0,7,13,0.49506208840611404
SynthID,rtt,0,7,14,0.4939346113099043
SynthID,rtt,0,8,11,0.4994245907349356
SynthID,rtt,0,8,12,0.5059749274191915
SynthID,rtt,0,8,13,0.5080654559981248
SynthID,rtt,0,8,14,0.5060871964917879
SynthID,rtt,0,9,11,0.5022023846595666
SynthID,rtt,0,9,12,0.49675544431787
SynthID,rtt,0,9,13,0.5023855775996484
SynthID,rtt,0,9,14,0.4998042977796221
SynthID,rtt,0,10,11,0.5032962597157212
SynthID,rtt,0,10,12,0.49818491427686834
SynthID,rtt,0,10,13,0.49937519394572694
SynthID,rtt,0,10,14,0.5073423894113549
SynthID,rtt,0,11,11,0.4997930175634474
SynthID,rtt,0,11,12,0.5039786281816209
SynthID,rtt,0,11,13,0.5027336954441245
SynthID,rtt,0,11,14,0.4999431754599372
SynthID,rtt,0,12,11,0.49750274276554823
SynthID,rtt,0,12,12,0.4972950478568456
SynthID,rtt,0,12,13,0.4983703134505171
SynthID,rtt,0,12,14,0.5027651753972138
SynthID,rtt,0,13,11,0.5006600016944845
SynthID,rtt,0,13,12,0.5056114135664402
SynthID,rtt,0,13,13,0.5001341820859639
SynthID,rtt,0,13,14,0.5004771064880782
SynthID,rtt,0,14,11,0.49616886555490425
SynthID,rtt,0,14,12,0.5029571200615642
SynthID,rtt,0,14,13,0.49989798000408076
SynthID,rtt,0,14,14,0.5013853690825549
SynthID,rtt,0,15,11,0.5065774923659088
SynthID,rtt,0,15,12,0.49724887729625816
SynthID,rtt,0,15,13,0.4993066484692101
SynthID,rtt,0,15,14,0.5059704193052955
SynthID,rtt,0,16,11,0.49588466141834275
SynthID,rtt,0,16,12,0.49537063001452303
SynthID,rtt,0,16,13,0.5032451373724036
SynthID,rtt,0,16,14,0.5088894107876473
SynthID,rtt,0,17,11,0.4993368243564168
SynthID,rtt,0,17,12,0.49949320794148383
SynthID,rtt,0,17,13,0.4975164710970524
SynthID,rtt,0,17,14,0.5027737936760138
SynthID,rtt,0,18,11,0.5021418468910632
SynthID,rtt,0,18,12,0.5022975916204001
SynthID,rtt,0,18,13,0.501297659838157
SynthID,rtt,0,18,14,0.5020452633993424
SynthID,rtt,0,19,11,0.49124023135679273
SynthID,rtt,0,19,12,0.5003373237115427
SynthID,rtt,0,19,13,0.5027597833006526
SynthID,rtt,0,19,14,0.5004543610547667
SynthID,rtt,0,20,11,0.5046562433069179
SynthID,rtt,0,20,12,0.49828930999003135
SynthID,rtt,0,20,13,0.499220635123272
SynthID,rtt,0,20,14,0.5052077155525432
SynthID,rtt,0,21,11,0.5021282224250361
SynthID,rtt,0,21,12,0.5007838909075562
SynthID,rtt,0,21,13,0.4980545210430268
SynthID,rtt,0,21,14,0.5017777909038874
SynthID,rtt,0,22,11,0.5018121179636277
SynthID,rtt,0,22,12,0.4954312221766834
SynthID,rtt,0,22,13,0.5017538119730955
SynthID,rtt,0,22,14,0.49954030643685815
SynthID,rtt,0,23,11,0.4985273849016734
SynthID,rtt,0,23,12,0.49292957610871824
SynthID,rtt,0,23,13,0.4954595554028714
SynthID,rtt,0,23,14,0.5083368555762977
SynthID,rtt,1,0,11,0.5044274067940301
SynthID,rtt,1,0,12,0.505658709106985
SynthID,rtt,1,0,13,0.516649846534904
SynthID,rtt,1,0,14,0.5042990719815098
SynthID,rtt,1,1,11,0.5001326937845425
SynthID,rtt,1,1,12,0.501567974633373
SynthID,rtt,1,1,13,0.49908907749495657
SynthID,rtt,1,1,14,0.510442004889233
SynthID,rtt,1,2,11,0.5011973676717352
SynthID,rtt,1,2,12,0.5111213102640041
SynthID,rtt,1,2,13,0.5085417570934813
SynthID,rtt,1,2,14,0.5048718747188717
SynthID,rtt,1,3,11,0.4991553724082119
SynthID,rtt,1,3,12,0.5055654197460139
SynthID,rtt,1,3,13,0.5111665411999116
SynthID,rtt,1,3,14,0.5055427124392641
SynthID,rtt,1,4,11,0.5025332542573921
SynthID,rtt,1,4,12,0.5034950864031987
SynthID,rtt,1,4,13,0.5096547997356853
SynthID,rtt,1,4,14,0.5108442648197564
SynthID,rtt,1,5,11,0.5081415807490972
SynthID,rtt,1,5,12,0.5041270122320098
SynthID,rtt,1,5,13,0.5092026471612678
SynthID,rtt,1,5,14,0.5083641514521069
SynthID,rtt,1,6,11,0.5055844207496755
SynthID,rtt,1,6,12,0.5075679551528584
SynthID,rtt,1,6,13,0.5098445716413048
SynthID,rtt,1,6,14,0.5094682700666474
SynthID,rtt,1,7,11,0.5008067813600531
SynthID,rtt,1,7,12,0.5008356889234632
SynthID,rtt,1,7,13,0.5097722889622913
SynthID,rtt,1,7,14,0.5058868910562534
SynthID,rtt,1,8,11,0.5091378619861074
SynthID,rtt,1,8,12,0.5052656327338723
SynthID,rtt,1,8,13,0.5082794859533609
SynthID,rtt,1,8,14,0.49973088464870613
SynthID,rtt,1,9,11,0.5145991759027821
SynthID,rtt,1,9,12,0.5026704351173695
SynthID,rtt,1,9,13,0.5057662946176015
SynthID,rtt,1,9,14,0.5068631669275984
SynthID,rtt,1,10,11,0.5089511188461713
SynthID,rtt,1,10,12,0.501829511250222
SynthID,rtt,1,10,13,0.5003422366102063
SynthID,rtt,1,10,14,0.5015356962033108
SynthID,rtt,1,11,11,0.5071548273890499
SynthID,rtt,1,11,12,0.5107317012489426
SynthID,rtt,1,11,13,0.5060371920895564
SynthID,rtt,1,11,14,0.5052607059993155
SynthID,rtt,1,12,11,0.5007878760488693
SynthID,rtt,1,12,12,0.5037176826309795
SynthID,rtt,1,12,13,0.5086573208357895
SynthID,rtt,1,12,14,0.5099490087914603
SynthID,rtt,1,13,11,0.5055279289582333
SynthID,rtt,1,13,12,0.5024942207453441
SynthID,rtt,1,13,13,0.510312025177396
SynthID,rtt,1,13,14,0.5105856508880786
SynthID,rtt,1,14,11,0.5041209048501475
SynthID,rtt,1,14,12,0.5127147789741493
SynthID,rtt,1,14,13,0.5066381685190463
SynthID,rtt,1,14,14,0.5085816188489571
SynthID,rtt,1,15,11,0.5090374354344347
SynthID,rtt,1,15,12,0.5071306628940883
SynthID,rtt,1,15,13,0.5057176344364867
SynthID,rtt,1,15,14,0.5087509980265437
SynthID,rtt,1,16,11,0.5097403966907289
SynthID,rtt,1,16,12,0.5110623980938824
SynthID,rtt,1,16,13,0.5035292764518315
SynthID,rtt,1,16,14,0.503316148086738
SynthID,rtt,1,17,11,0.5018094269818408
SynthID,rtt,1,17,12,0.5089435810785774
SynthID,rtt,1,17,13,0.5034240206977403
SynthID,rtt,1,17,14,0.5069307020559407
SynthID,rtt,1,18,11,0.5060651806480505
SynthID,rtt,1,18,12,0.5066249153650997
SynthID,rtt,1,18,13,0.5063635283913205
SynthID,rtt,1,18,14,0.5073843604155756
SynthID,rtt,1,19,11,0.5099798152871616
SynthID,rtt,1,19,12,0.5075516805548026
SynthID,rtt,1,19,13,0.5097260106664496
SynthID,rtt,1,19,14,0.5147619389472509
SynthID,rtt,1,20,11,0.5025906338988729
SynthID,rtt,1,20,12,0.5055595604419747
SynthID,rtt,1,20,13,0.5040861721640144
SynthID,rtt,1,20,14,0.5039518988642787
SynthID,rtt,1,21,11,0.5118559842335886
SynthID,rtt,1,21,12,0.510754430161006
SynthID,rtt,1,21,13,0.5072521912973704
SynthID,rtt,1,21,14,0.5033302532305097
SynthID,rtt,1,22,11,0.5038311537527839
SynthID,rtt,1,22,12,0.503114682522162
SynthID,rtt,1,22,13,0.49654587836406017
SynthID,rtt,1,22,14,0.5061396853360376
SynthID,rtt,1,23,11,0.5047584129253821
SynthID,rtt,1,23,12,0.5018895855102752
SynthID,rtt,1,23,13,0.5085266457680251
SynthID,rtt,1,23,14,0.5050932499807195
SynthID,para,0,0,11,0.49706595907047085
SynthID,para,0,0,12,0.5019415714026493
SynthID,para,0,0,13,0.5005406276499004
SynthID,para,0,0,14,0.497019088930757
SynthID,para,0,1,11,0.5000443628453153
SynthID,para,0,1,12,0.5033002542709873
SynthID,para,0,1,13,0.49870729797362223
SynthID,para,0,1,14,0.4978538074712644
SynthID,para,0,2,11,0.5005595362491915
SynthID,para,0,2,12,0.5051569663740583
SynthID,para,0,2,13,0.49072466387245806
SynthID,para,0,2,14,0.501973694400856
SynthID,para,0,3,11,0.5023795695966653
SynthID,para,0,3,12,0.49976834172445456
SynthID,para,0,3,13,0.5034611977332056
SynthID,para,0,3,14,0.5017714829346327
SynthID,para,0,4,11,0.5005848795503969
SynthID,para,0,4,12,0.5010378160545013
SynthID,para,0,4,13,0.5021568611232882
SynthID,para,0,4,14,0.5043599754168306
SynthID,para,0,5,11,0.5052676170643503
SynthID,para,0,5,12,0.5026389081229131
SynthID,para,0,5,13,0.5076958632982974
SynthID,para,0,5,14,0.5028439909575811
SynthID,para,0,6,11,0.5053601737769218
SynthID,para,0,6,12,0.4964667946363222
SynthID,para,0,6,13,0.49854502090319663
SynthID,para,0,6,14,0.5025839565746579
SynthID,para,0,7,11,0.5034728047841209
SynthID,para,0,7,12,0.5027746791150975
SynthID,para,0,7,13,0.49953131722908595
SynthID,para,0,7,14,0.4981840849656942
SynthID,para,0,8,11,0.4988721828760143
SynthID,para,0,8,12,0.5008416870485836
SynthID,para,0,8,13,0.5051349822140897
SynthID,para,0,8,14,0.5014373258446534
SynthID,para,0,9,11,0.4953341950548305
SynthID,para,0,9,12,0.508630982627027
SynthID,para,0,9,13,0.5019818511796733
SynthID,para,0,9,14,0.4985669327498413
SynthID,para,0,10,11,0.49555503986343774
SynthID,para,0,10,12,0.5073658162611075
SynthID,para,0,10,13,0.500760975564397
SynthID,para,0,10,14,0.500473430120897
SynthID,para,0,11,11,0.5000313857765711
SynthID,para,0,11,12,0.5029034184206598
SynthID,para,0,11,13,0.5029366104901811
SynthID,para,0,11,14,0.5036495220403266
SynthID,para,0,12,11,0.4957464011625876
SynthID,para,0,12,12,0.4974799430399793
SynthID,para,0,12,13,0.4979848940691338
SynthID,para,0,12,14,0.49817682353791665
SynthID,para,0,13,11,0.5020055789396944
SynthID,para,0,13,12,0.5003697246923848
SynthID,para,0,13,13,0.4948787852599104
SynthID,para,0,13,14,0.49959478633888793
SynthID,para,0,14,11,0.49532011168956364
SynthID,para,0,14,12,0.5034365744949982
SynthID,para,0,14,13,0.5071336892782334
SynthID,para,0,14,14,0.5047838868303199
SynthID,para,0,15,11,0.5000386515133226
SynthID,para,0,15,12,0.5022285234037354
SynthID,para,0,15,13,0.5029850585485138
SynthID,para,0,15,14,0.5006513916093472
SynthID,para,0,16,11,0.49952599125012914
SynthID,para,0,16,12,0.49319365823955247
SynthID,para,0,16,13,0.49626577155840046
SynthID,para,0,16,14,0.49776747989641545
SynthID,para,0,17,11,0.5028067737452735
SynthID,para,0,17,12,0.5031827910496163
SynthID,para,0,17,13,0.5003688839895737
SynthID,para,0,17,14,0.49215518638347333
SynthID,para,0,18,11,0.5000808828857892
SynthID,para,0,18,12,0.50237783370372
SynthID,para,0,18,13,0.5045293960654462
SynthID,para,0,18,14,0.5030889827604244
SynthID,para,0,19,11,0.4978238508125061
SynthID,para,0,19,12,0.5045207961015244
SynthID,para,0,19,13,0.49952870257381005
SynthID,para,0,19,14,0.4988505747126437
SynthID,para,0,20,11,0.49844861908793453
SynthID,para,0,20,12,0.5040858390716232
SynthID,para,0,20,13,0.5025056386762631
SynthID,para,0,20,14,0.503405510302062
SynthID,para,0,21,11,0.5004353475806274
SynthID,para,0,21,12,0.5017606803534649
SynthID,para,0,21,13,0.49807226257001364
SynthID,para,0,21,14,0.5046910554874847
SynthID,para,0,22,11,0.4990395354031718
SynthID,para,0,22,12,0.49829867717986975
SynthID,para,0,22,13,0.5039806990858847
SynthID,para,0,22,14,0.4998688430079631
SynthID,para,0,23,11,0.5021996886528906
SynthID,para,0,23,12,0.4966729816361695
SynthID,para,0,23,13,0.49900684383443
SynthID,para,0,23,14,0.5018490995960427
SynthID,para,1,0,11,0.5258664809009637
SynthID,para,1,0,12,0.5170016119494869
SynthID,para,1,0,13,0.5182572300604008
SynthID,para,1,0,14,0.5124136038531363
SynthID,para,1,1,11,0.5136770122748852
SynthID,para,1,1,12,0.5179884728876271
SynthID,para,1,1,13,0.5238367075668497
SynthID,para,1,1,14,0.5087949078737078
SynthID,para,1,2,11,0.5538009695294083
SynthID,para,1,2,12,0.5681709745470318
SynthID,para,1,2,13,0.5640567951318458
SynthID,para,1,2,14,0.5548020050866505
SynthID,para,1,3,11,0.5185852376420045
SynthID,para,1,3,12,0.5176018692415282
SynthID,para,1,3,13,0.5173790162693634
SynthID,para,1,3,14,0.5144030285233405
SynthID,para,1,4,11,0.5133677328672751
SynthID,para,1,4,12,0.5332025410272963
SynthID,para,1,4,13,0.5285351181902906
SynthID,para,1,4,14,0.5359311994008876
SynthID,para,1,5,11,0.5152918791621829
SynthID,para,1,5,12,0.5019809557449187
SynthID,para,1,5,13,0.5250250887157681
SynthID,para,1,5,14,0.5292492079260224
SynthID,para,1,6,11,0.5409179793354926
SynthID,para,1,6,12,0.5400313386409544
SynthID,para,1,6,13,0.5408373203120252
SynthID,para,1,6,14,0.5423312475036614
SynthID,para,1,7,11,0.5471650345157698
SynthID,para,1,7,12,0.5232756179259562
SynthID,para,1,7,13,0.5541216244710909
SynthID,para,1,7,14,0.5523021159874608
SynthID,para,1,8,11,0.5200689769372642
SynthID,para,1,8,12,0.5149912574884628
SynthID,para,1,8,13,0.5203432359678078
SynthID,para,1,8,14,0.5207238554073544
SynthID,para,1,9,11,0.528779011245003
SynthID,para,1,9,12,0.5267325376191859
SynthID,para,1,9,13,0.5329730468245956
SynthID,para,1,9,14,0.5228168928143758
SynthID,para,1,10,11,0.5465491741998348
SynthID,para,1,10,12,0.5496128969651967
SynthID,para,1,10,13,0.5487034540737198
SynthID,para,1,10,14,0.5536408118358956
SynthID,para,1,11,11,0.5280779847694629
SynthID,para,1,11,12,0.5359865627317267
SynthID,para,1,11,13,0.5236950914646245
SynthID,para,1,11,14,0.5353224578061755
SynthID,para,1,12,11,0.5268721699756183
SynthID,para,1,12,12,0.524568810390745
SynthID,para,1,12,13,0.5368122717592977
SynthID,para,1,12,14,0.5390283783292757
SynthID,para,1,13,11,0.5441089308944196
SynthID,para,1,13,12,0.5274828588196562
SynthID,para,1,13,13,0.54542842215256
SynthID,para,1,13,14,0.5398558221564954
SynthID,para,1,14,11,0.5216822886611873
SynthID,para,1,14,12,0.5303848888097773
SynthID,para,1,14,13,0.5334165736854223
SynthID,para,1,14,14,0.5360208883719856
SynthID,para,1,15,11,0.5259155221885173
SynthID,para,1,15,12,0.5175965557431075
SynthID,para,1,15,13,0.5266804777317813
SynthID,para,1,15,14,0.5335890496310286
SynthID,para,1,16,11,0.5595801844022423
SynthID,para,1,16,12,0.5566519770417822
SynthID,para,1,16,13,0.5476168373090085
SynthID,para,1,16,14,0.5688668858475419
SynthID,para,1,17,11,0.5339938657411926
SynthID,para,1,17,12,0.5250255584738344
SynthID,para,1,17,13,0.5234870130717327
SynthID,para,1,17,14,0.5220034373330414
SynthID,para,1,18,11,0.528556436972004
SynthID,para,1,18,12,0.5334113833621222
SynthID,para,1,18,13,0.5101827276379234
SynthID,para,1,18,14,0.5275986782759469
SynthID,para,1,19,11,0.5540848941457461
