scheme,condition,wm,prompt_id,seed,score,stat,n_tokens,edits,rejected,short,src
EXP,morph_v1+dia,0,4,13,0.35706424689534944,0.4472536338548755,1077,9,4,0,neg
EXP,morph_v1+dia,0,4,14,0.19517492767121666,0.7095759729060046,931,11,3,0,neg
EXP,morph_v1+dia,0,5,11,0.9858194591351462,0.00620261353815325,867,3,1,0,neg
EXP,morph_v1+dia,0,5,12,0.5172445718304974,0.2863040582967017,922,6,5,0,neg
EXP,morph_v1+dia,0,5,13,0.46853593662845006,0.3292570931841249,981,14,3,0,neg
EXP,morph_v1+dia,0,5,14,0.1989462732174211,0.7012641919097454,945,10,0,0,neg
EXP,morph_v1+dia,0,6,11,0.17564401435872137,0.7553666456173083,1564,15,4,0,neg
EXP,morph_v1+dia,0,6,12,0.33916906239948774,0.46958376915694144,1114,8,2,0,neg
EXP,morph_v1+dia,0,6,13,0.41190329651100116,0.38520473231935703,1365,5,2,0,neg
EXP,morph_v1+dia,0,6,14,0.48456325478462714,0.31464952220290227,1279,9,2,0,neg
EXP,morph_v1+dia,0,7,11,0.3384977094965914,0.47044426569776365,924,1,1,0,neg
EXP,morph_v1+dia,0,7,12,0.7661690983018374,0.11567536828563658,926,1,2,0,neg
EXP,morph_v1+dia,0,7,13,0.6750879619192132,0.17063963622488332,1068,5,8,0,neg
EXP,morph_v1+dia,0,7,14,0.05178844588467535,1.2857671214948845,936,0,0,0,neg
EXP,morph_v1+dia,0,8,11,0.2526077075087231,0.5975534024844067,891,4,1,0,neg
EXP,morph_v1+dia,0,8,12,0.47753673361916277,0.32099321550536225,880,6,2,0,neg
EXP,morph_v1+dia,0,8,13,0.029847007232188014,1.5250992091814115,833,3,1,0,neg
EXP,morph_v1+dia,0,8,14,0.04789504036202272,1.319709456416851,999,5,1,0,neg
EXP,morph_v1+dia,0,9,11,0.024661821078588005,1.6079748573760977,1043,5,3,0,neg
EXP,morph_v1+dia,0,9,12,0.40152301665857737,0.39628955444182823,1068,12,1,0,neg
EXP,morph_v1+dia,0,9,13,0.5393186728832425,0.26815454283113427,1177,7,2,0,neg
EXP,morph_v1+dia,0,9,14,0.7234986622154107,0.14056226757604565,1069,6,2,0,neg
EXP,morph_v1+dia,0,10,11,0.7849557719452505,0.10515481273404281,923,0,0,0,neg
EXP,morph_v1+dia,0,10,12,0.36851493929463375,0.4335449015044928,882,2,2,0,neg
EXP,morph_v1+dia,0,10,13,0.038551334437264925,1.4139605844428491,1015,5,6,0,neg
EXP,morph_v1+dia,0,10,14,0.5116496614041967,0.29102730894108,1053,0,3,0,neg
EXP,morph_v1+dia,0,11,11,0.1889563587541502,0.7236384886351778,980,11,1,0,neg
EXP,morph_v1+dia,0,11,12,0.3062839389906535,0.5138757762610532,966,6,0,0,neg
EXP,morph_v1+dia,0,11,13,0.8309529868593812,0.08042354676356941,975,10,3,0,neg
EXP,morph_v1+dia,0,11,14,0.3817864732339175,0.41817946280441454,909,8,3,0,neg
EXP,morph_v1+dia,0,12,11,0.7351891373925494,0.13360091838653484,984,12,3,0,neg
EXP,morph_v1+dia,0,12,12,0.5923443377592419,0.22742575862445327,1053,7,4,0,neg
EXP,morph_v1+dia,0,12,13,0.1753704451790615,0.7560435955603793,920,9,3,0,neg
EXP,morph_v1+dia,0,12,14,0.5551605337662272,0.25558141534998235,1019,10,4,0,neg
EXP,morph_v1+dia,0,13,11,0.6845222229200254,0.1646124479903664,944,2,1,0,neg
EXP,morph_v1+dia,0,13,12,0.8387762465070525,0.07635387691554255,898,6,0,0,neg
EXP,morph_v1+dia,0,13,13,0.04033327771341041,1.394336483298475,948,1,1,0,neg
EXP,morph_v1+dia,0,13,14,0.926151478481117,0.033317975641733895,1171,2,1,0,neg
EXP,morph_v1+dia,0,14,11,0.0013726438428447285,2.8624421336681007,980,4,3,0,neg
EXP,morph_v1+dia,0,14,12,0.8218503348536542,0.08520726356118209,1097,7,4,0,neg
EXP,morph_v1+dia,0,14,13,0.3187888252657467,0.4964969106463205,1053,3,6,0,neg
EXP,morph_v1+dia,0,14,14,0.935453605765233,0.02897774665652769,1055,4,2,0,neg
EXP,morph_v1+dia,0,15,11,0.3054049228079931,0.5151239668502721,1222,6,4,0,neg
EXP,morph_v1+dia,0,15,12,0.5159735654621486,0.2873725477293754,1147,8,5,0,neg
EXP,morph_v1+dia,0,15,13,0.9360868549814992,0.028683853303370442,1170,5,2,0,neg
EXP,morph_v1+dia,0,15,14,0.22827089032259532,0.6415494673022017,1042,6,2,0,neg
EXP,morph_v1+dia,0,16,11,0.3031574767510922,0.5183317163232917,1026,2,1,0,neg
EXP,morph_v1+dia,0,16,12,0.4751309962592174,0.3231866364609626,948,8,3,0,neg
EXP,morph_v1+dia,0,16,13,0.5346995557912518,0.27189017669541077,920,1,0,0,neg
EXP,morph_v1+dia,0,16,14,0.001540640785616584,2.8122986091791113,858,0,0,0,neg
EXP,morph_v1+dia,0,17,11,0.8896769661536489,0.050767653223869134,965,6,1,0,neg
EXP,morph_v1+dia,0,17,12,0.49309697845566797,0.3070676586817009,906,7,2,0,neg
EXP,morph_v1+dia,0,17,13,0.7158677870932013,0.1451671797003743,901,6,0,0,neg
EXP,morph_v1+dia,0,17,14,0.8723852034287237,0.05929170912239799,921,6,2,0,neg
EXP,morph_v1+dia,0,18,11,0.8402825459199452,0.07557465738903259,1107,19,1,0,neg
EXP,morph_v1+dia,0,18,12,0.9584219449141278,0.01844325083331088,1090,11,2,0,neg
EXP,morph_v1+dia,0,18,13,0.530054381206092,0.2756795714441904,1156,18,5,0,neg
EXP,morph_v1+dia,0,18,14,0.532251221093218,0.2738833335280839,1091,11,3,0,neg
EXP,morph_v1+dia,0,19,11,0.6952950214323961,0.1578308803111757,981,5,0,0,neg
EXP,morph_v1+dia,0,19,12,0.57097424754428,0.24338347914754654,1040,0,1,0,neg
EXP,morph_v1+dia,0,19,13,0.6925470403505063,0.15955072237785742,963,6,2,0,neg
EXP,morph_v1+dia,0,19,14,0.9005092074754886,0.045511842272150535,1087,5,3,0,neg
EXP,morph_v1+dia,0,20,11,0.5876689490392714,0.23086725571602443,1048,1,3,0,neg
EXP,morph_v1+dia,0,20,12,0.6459440425148065,0.18980510287123237,1326,2,4,0,neg
EXP,morph_v1+dia,0,20,13,0.8115213100599609,0.09070007137695364,920,4,2,0,neg
EXP,morph_v1+dia,0,20,14,0.5875810432661128,0.23093222400793056,1059,3,4,0,neg
EXP,morph_v1+dia,0,21,11,0.027693615312287517,1.5576203448074788,993,4,9,0,neg
EXP,morph_v1+dia,0,21,12,0.2276651301269031,0.642703482134729,1051,9,9,0,neg
EXP,morph_v1+dia,0,21,13,0.26247761832348027,0.5809077233171587,961,1,7,0,neg
EXP,morph_v1+dia,0,21,14,0.5643801402581845,0.24842827685963007,955,8,11,0,neg
EXP,morph_v1+dia,0,22,11,0.5799049883291164,0.23664315544476358,973,8,2,0,neg
EXP,morph_v1+dia,0,22,12,0.45518049392950327,0.3418163572463152,1156,3,10,0,neg
EXP,morph_v1+dia,0,22,13,0.548924532405,0.26048735939867956,1103,8,3,0,neg
EXP,morph_v1+dia,0,22,14,0.08343645301151094,1.0786441665933986,1134,9,9,0,neg
EXP,morph_v1+dia,0,23,11,0.3942187016453499,0.4042627767366327,885,6,6,0,neg
EXP,morph_v1+dia,0,23,12,0.7152191573551648,0.1455608613511082,926,19,7,0,neg
EXP,morph_v1+dia,0,23,13,0.5838818574048409,0.23367501909941812,971,20,6,0,neg
EXP,morph_v1+dia,0,23,14,0.5328980246350501,0.2733558896140094,866,14,8,0,neg
EXP,morph_v1+dia,1,0,11,0.3408399754907337,0.4674494745951997,1036,2,1,0,pos_EXP
EXP,morph_v1+dia,1,0,12,0.3408399754907337,0.4674494745951997,1036,2,1,0,pos_EXP
EXP,morph_v1+dia,1,0,13,0.3408399754907337,0.4674494745951997,1036,2,1,0,pos_EXP
EXP,morph_v1+dia,1,0,14,0.3408399754907337,0.4674494745951997,1036,2,1,0,pos_EXP
EXP,morph_v1+dia,1,1,11,0.03324360348262294,1.4782919064343432,1060,14,1,0,pos_EXP
EXP,morph_v1+dia,1,1,12,0.03324360348262294,1.4782919064343432,1060,14,1,0,pos_EXP
EXP,morph_v1+dia,1,1,13,0.03324360348262294,1.4782919064343432,1060,14,1,0,pos_EXP
EXP,morph_v1+dia,1,1,14,0.03324360348262294,1.4782919064343432,1060,14,1,0,pos_EXP
EXP,morph_v1+dia,1,2,11,1.303901197113991e-16,15.884755315946032,997,0,1,0,pos_EXP
EXP,morph_v1+dia,1,2,12,1.303901197113991e-16,15.884755315946032,997,0,1,0,pos_EXP
EXP,morph_v1+dia,1,2,13,1.303901197113991e-16,15.884755315946032,997,0,1,0,pos_EXP
EXP,morph_v1+dia,1,2,14,1.303901197113991e-16,15.884755315946032,997,0,1,0,pos_EXP
EXP,morph_v1+dia,1,3,11,0.00042264675698357987,3.3740224590662775,1064,5,1,0,pos_EXP
EXP,morph_v1+dia,1,3,12,0.00042264675698357987,3.3740224590662775,1064,5,1,0,pos_EXP
EXP,morph_v1+dia,1,3,13,0.00042264675698357987,3.3740224590662775,1064,5,1,0,pos_EXP
EXP,morph_v1+dia,1,3,14,0.00042264675698357987,3.3740224590662775,1064,5,1,0,pos_EXP
EXP,morph_v1+dia,1,4,11,7.938300379574838e-12,11.100272471727209,1013,2,1,0,pos_EXP
EXP,morph_v1+dia,1,4,12,7.938300379574838e-12,11.100272471727209,1013,2,1,0,pos_EXP
EXP,morph_v1+dia,1,4,13,7.938300379574838e-12,11.100272471727209,1013,2,1,0,pos_EXP
EXP,morph_v1+dia,1,4,14,7.938300379574838e-12,11.100272471727209,1013,2,1,0,pos_EXP
EXP,morph_v1+dia,1,5,11,0.00018841157628530575,3.724892417029463,988,11,2,0,pos_EXP
EXP,morph_v1+dia,1,5,12,0.00018841157628530575,3.724892417029463,988,11,2,0,pos_EXP
EXP,morph_v1+dia,1,5,13,0.00018841157628530575,3.724892417029463,988,11,2,0,pos_EXP
EXP,morph_v1+dia,1,5,14,0.00018841157628530575,3.724892417029463,988,11,2,0,pos_EXP
EXP,morph_v1+dia,1,6,11,5.295504011244066e-09,8.276092698656562,1032,7,1,0,pos_EXP
EXP,morph_v1+dia,1,6,12,5.295504011244066e-09,8.276092698656562,1032,7,1,0,pos_EXP
EXP,morph_v1+dia,1,6,13,5.295504011244066e-09,8.276092698656562,1032,7,1,0,pos_EXP
EXP,morph_v1+dia,1,6,14,5.295504011244066e-09,8.276092698656562,1032,7,1,0,pos_EXP
EXP,morph_v1+dia,1,7,11,7.290658637372899e-05,4.13723323578961,1008,0,2,0,pos_EXP
EXP,morph_v1+dia,1,7,12,7.290658637372899e-05,4.13723323578961,1008,0,2,0,pos_EXP
EXP,morph_v1+dia,1,7,13,7.290658637372899e-05,4.13723323578961,1008,0,2,0,pos_EXP
EXP,morph_v1+dia,1,7,14,7.290658637372899e-05,4.13723323578961,1008,0,2,0,pos_EXP
EXP,morph_v1+dia,1,8,11,0.0008663748421615209,3.0622941672657693,1041,4,1,0,pos_EXP
EXP,morph_v1+dia,1,8,12,0.0008663748421615209,3.0622941672657693,1041,4,1,0,pos_EXP
EXP,morph_v1+dia,1,8,13,0.0008663748421615209,3.0622941672657693,1041,4,1,0,pos_EXP
EXP,morph_v1+dia,1,8,14,0.0008663748421615209,3.0622941672657693,1041,4,1,0,pos_EXP
EXP,morph_v1+dia,1,9,11,0.00025365720269284625,3.5957528012143243,1016,5,3,0,pos_EXP
EXP,morph_v1+dia,1,9,12,0.00025365720269284625,3.5957528012143243,1016,5,3,0,pos_EXP
EXP,morph_v1+dia,1,9,13,0.00025365720269284625,3.5957528012143243,1016,5,3,0,pos_EXP
EXP,morph_v1+dia,1,9,14,0.00025365720269284625,3.5957528012143243,1016,5,3,0,pos_EXP
EXP,morph_v1+dia,1,10,11,0.0035698718702701793,2.4473473712920755,972,0,1,0,pos_EXP
EXP,morph_v1+dia,1,10,12,0.0035698718702701793,2.4473473712920755,972,0,1,0,pos_EXP
EXP,morph_v1+dia,1,10,13,0.0035698718702701793,2.4473473712920755,972,0,1,0,pos_EXP
EXP,morph_v1+dia,1,10,14,0.0035698718702701793,2.4473473712920755,972,0,1,0,pos_EXP
EXP,morph_v1+dia,1,11,11,0.0002666034381808697,3.5741342541218923,1047,11,1,0,pos_EXP
EXP,morph_v1+dia,1,11,12,0.0002666034381808697,3.5741342541218923,1047,11,1,0,pos_EXP
EXP,morph_v1+dia,1,11,13,0.0002666034381808697,3.5741342541218923,1047,11,1,0,pos_EXP
EXP,morph_v1+dia,1,11,14,0.0002666034381808697,3.5741342541218923,1047,11,1,0,pos_EXP
EXP,morph_v1+dia,1,12,11,0.002577338280520175,2.588828575736446,1053,7,1,0,pos_EXP
EXP,morph_v1+dia,1,12,12,0.002577338280520175,2.588828575736446,1053,7,1,0,pos_EXP
EXP,morph_v1+dia,1,12,13,0.002577338280520175,2.588828575736446,1053,7,1,0,pos_EXP
EXP,morph_v1+dia,1,12,14,0.002577338280520175,2.588828575736446,1053,7,1,0,pos_EXP
EXP,morph_v1+dia,1,13,11,2.105090048778776e-15,14.676729321751703,1045,3,1,0,pos_EXP
EXP,morph_v1+dia,1,13,12,2.105090048778776e-15,14.676729321751703,1045,3,1,0,pos_EXP
EXP,morph_v1+dia,1,13,13,2.105090048778776e-15,14.676729321751703,1045,3,1,0,pos_EXP
EXP,morph_v1+dia,1,13,14,2.105090048778776e-15,14.676729321751703,1045,3,1,0,pos_EXP
EXP,morph_v1+dia,1,14,11,0.02413263245857395,1.6173953013869027,1097,4,4,0,pos_EXP
EXP,morph_v1+dia,1,14,12,0.02413263245857395,1.6173953013869027,1097,4,4,0,pos_EXP
EXP,morph_v1+dia,1,14,13,0.02413263245857395,1.6173953013869027,1097,4,4,0,pos_EXP
EXP,morph_v1+dia,1,14,14,0.02413263245857395,1.6173953013869027,1097,4,4,0,pos_EXP
EXP,morph_v1+dia,1,15,11,0.014172695892073206,1.848547531566945,1059,12,0,0,pos_EXP
EXP,morph_v1+dia,1,15,12,0.014172695892073206,1.848547531566945,1059,12,0,0,pos_EXP
EXP,morph_v1+dia,1,15,13,0.014172695892073206,1.848547531566945,1059,12,0,0,pos_EXP
EXP,morph_v1+dia,1,15,14,0.014172695892073206,1.848547531566945,1059,12,0,0,pos_EXP
EXP,morph_v1+dia,1,16,11,1.1909449455012255e-13,12.924108314434655,1054,2,0,0,pos_EXP
EXP,morph_v1+dia,1,16,12,1.1909449455012255e-13,12.924108314434655,1054,2,0,0,pos_EXP
EXP,morph_v1+dia,1,16,13,1.1909449455012255e-13,12.924108314434655,1054,2,0,0,pos_EXP
EXP,morph_v1+dia,1,16,14,1.1909449455012255e-13,12.924108314434655,1054,2,0,0,pos_EXP
EXP,morph_v1+dia,1,17,11,1.603710091995959e-05,4.79487413781364,1032,4,0,0,pos_EXP
EXP,morph_v1+dia,1,17,12,1.603710091995959e-05,4.79487413781364,1032,4,0,0,pos_EXP
EXP,morph_v1+dia,1,17,13,1.603710091995959e-05,4.79487413781364,1032,4,0,0,pos_EXP
EXP,morph_v1+dia,1,17,14,1.603710091995959e-05,4.79487413781364,1032,4,0,0,pos_EXP
EXP,morph_v1+dia,1,18,11,0.016840467350965695,1.7736458602752565,1053,12,1,0,pos_EXP
EXP,morph_v1+dia,1,18,12,0.016840467350965695,1.7736458602752565,1053,12,1,0,pos_EXP
EXP,morph_v1+dia,1,18,13,0.016840467350965695,1.7736458602752565,1053,12,1,0,pos_EXP
EXP,morph_v1+dia,1,18,14,0.016840467350965695,1.7736458602752565,1053,12,1,0,pos_EXP
EXP,morph_v1+dia,1,19,11,0.0005120255134987609,3.2907083982123297,1051,1,0,0,pos_EXP
EXP,morph_v1+dia,1,19,12,0.0005120255134987609,3.2907083982123297,1051,1,0,0,pos_EXP
EXP,morph_v1+dia,1,19,13,0.0005120255134987609,3.2907083982123297,1051,1,0,0,pos_EXP
EXP,morph_v1+dia,1,19,14,0.0005120255134987609,3.2907083982123297,1051,1,0,0,pos_EXP
EXP,morph_v1+dia,1,20,11,1.7381222440731203e-06,5.759919682398618,1021,3,5,0,pos_EXP
EXP,morph_v1+dia,1,20,12,1.7381222440731203e-06,5.759919682398618,1021,3,5,0,pos_EXP
EXP,morph_v1+dia,1,20,13,1.7381222440731203e-06,5.759919682398618,1021,3,5,0,pos_EXP
EXP,morph_v1+dia,1,20,14,1.7381222440731203e-06,5.759919682398618,1021,3,5,0,pos_EXP
EXP,morph_v1+dia,1,21,11,0.006419727260013376,2.192483422396457,1029,4,8,0,pos_EXP
EXP,morph_v1+dia,1,21,12,0.006419727260013376,2.192483422396457,1029,4,8,0,pos_EXP
EXP,morph_v1+dia,1,21,13,0.006419727260013376,2.192483422396457,1029,4,8,0,pos_EXP
EXP,morph_v1+dia,1,21,14,0.006419727260013376,2.192483422396457,1029,4,8,0,pos_EXP
EXP,morph_v1+dia,1,22,11,1.2864193091207799e-11,10.890617449797684,1001,9,6,0,pos_EXP
EXP,morph_v1+dia,1,22,12,1.2864193091207799e-11,10.890617449797684,1001,9,6,0,pos_EXP
EXP,morph_v1+dia,1,22,13,1.2864193091207799e-11,10.890617449797684,1001,9,6,0,pos_EXP
EXP,morph_v1+dia,1,22,14,1.2864193091207799e-11,10.890617449797684,1001,9,6,0,pos_EXP
EXP,morph_v1+dia,1,23,11,2.612202517260055e-13,12.582993156371277,959,24,6,0,pos_EXP
EXP,morph_v1+dia,1,23,12,2.612202517260055e-13,12.582993156371277,959,24,6,0,pos_EXP
EXP,morph_v1+dia,1,23,13,2.612202517260055e-13,12.582993156371277,959,24,6,0,pos_EXP
EXP,morph_v1+dia,1,23,14,2.612202517260055e-13,12.582993156371277,959,24,6,0,pos_EXP
EXP,rtt,0,0,11,0.7178635886720393,0.14395807430284288,864,-1,0,0,neg
EXP,rtt,0,0,12,0.0704958067854796,1.151836714839628,899,-1,0,0,neg
EXP,rtt,0,0,13,0.6209469609455056,0.2069454941107455,953,-1,0,0,neg
EXP,rtt,0,0,14,0.26027855932198085,0.5845616058118777,867,-1,0,0,neg
EXP,rtt,0,1,11,0.6546119443870707,0.1840160745946683,754,-1,0,0,neg
EXP,rtt,0,1,12,0.366221950298574,0.4362556288823456,800,-1,0,0,neg
EXP,rtt,0,1,13,0.2607863378844643,0.5837151642315477,871,-1,0,0,neg
EXP,rtt,0,1,14,0.7391558418726752,0.1312639863278106,722,-1,0,0,neg
EXP,rtt,0,2,11,0.44173174531834414,0.35484138878514,797,-1,0,0,neg
EXP,rtt,0,2,12,0.13395614414073295,0.8730373618973498,720,-1,0,0,neg
EXP,rtt,0,2,13,0.3419675576274566,0.46601509339325076,841,-1,0,0,neg
EXP,rtt,0,2,14,0.6681367507599654,0.17513463928761946,802,-1,0,0,neg
EXP,rtt,0,3,11,0.09869551498635497,1.0057025824968666,944,-1,0,0,neg
EXP,rtt,0,3,12,0.014252914428235765,1.8460963222740678,848,-1,0,0,neg
EXP,rtt,0,3,13,0.5613205287497,0.2507890743673885,899,-1,0,0,neg
EXP,rtt,0,3,14,0.351964282452191,0.45350140675190914,951,-1,0,0,neg
EXP,rtt,0,4,11,0.9079493111188487,0.04193839654043593,1041,-1,0,0,neg
EXP,rtt,0,4,12,0.46054618193398106,0.33672681377667024,886,-1,0,0,neg
EXP,rtt,0,4,13,0.02939208717841907,1.5317695728969294,843,-1,0,0,neg
EXP,rtt,0,4,14,0.5737864390781295,0.241249720124759,769,-1,0,0,neg
EXP,rtt,0,5,11,0.048312941198484234,1.315936522699986,718,-1,0,0,neg
EXP,rtt,0,5,12,0.41265190446698946,0.38441614619841113,801,-1,0,0,neg
EXP,rtt,0,5,13,0.4239109029223671,0.37272541330173087,831,-1,0,0,neg
EXP,rtt,0,5,14,0.7638319663904557,0.11700217034542044,806,-1,0,0,neg
EXP,rtt,0,6,11,0.4196392980558417,0.37712384810087873,1320,-1,0,0,neg
EXP,rtt,0,6,12,0.7796631169009008,0.10809301022627722,882,-1,0,0,neg
EXP,rtt,0,6,13,0.5243300623296269,0.28039524140970884,1104,-1,0,0,neg
EXP,rtt,0,6,14,0.9040635994202235,0.043801016531616346,1103,-1,0,0,neg
EXP,rtt,0,7,11,0.5788231348287869,0.23745411900481467,790,-1,0,0,neg
EXP,rtt,0,7,12,0.7275211141086529,0.1381543980701445,804,-1,0,0,neg
EXP,rtt,0,7,13,0.7474788504211857,0.12640109099726812,901,-1,0,0,neg
EXP,rtt,0,7,14,0.31080716227185545,0.5075089818296025,803,-1,0,0,neg
EXP,rtt,0,8,11,0.32156094698709714,0.49273670102394607,762,-1,0,0,neg
EXP,rtt,0,8,12,0.22328794919801792,0.6511347150746831,761,-1,0,0,neg
EXP,rtt,0,8,13,0.5689506899431669,0.24492537159010275,714,-1,0,0,neg
EXP,rtt,0,8,14,0.10200633691364405,0.9913728478347241,852,-1,0,0,neg
EXP,rtt,0,9,11,0.07471275606059873,1.1266052427123594,864,-1,0,0,neg
EXP,rtt,0,9,12,0.10903425850068905,0.9624370255438757,864,-1,0,0,neg
EXP,rtt,0,9,13,0.8512089968481489,0.06996379475196816,1008,-1,0,0,neg
EXP,rtt,0,9,14,0.21773013383095347,0.6620814604819046,883,-1,0,0,neg
EXP,rtt,0,10,11,0.9270808744651581,0.03288237825906521,783,-1,0,0,neg
EXP,rtt,0,10,12,0.20634075453740475,0.6854149856833023,727,-1,0,0,neg
EXP,rtt,0,10,13,0.6120609041043188,0.2132053605335293,875,-1,0,0,neg
EXP,rtt,0,10,14,0.6581753993240392,0.18165835439880956,850,-1,0,0,neg
EXP,rtt,0,11,11,0.9047291561529234,0.043481413715252326,801,-1,0,0,neg
EXP,rtt,0,11,12,0.011983235425431709,1.921425908348615,809,-1,0,0,neg
EXP,rtt,0,11,13,0.8648540936889585,0.06305715455900805,806,-1,0,0,neg
EXP,rtt,0,11,14,0.6682232201865134,0.1750784370731384,772,-1,0,0,neg
EXP,rtt,0,12,11,0.9202199166050283,0.036108371399349554,792,-1,0,0,neg
EXP,rtt,0,12,12,0.9521264456385499,0.021305371997358023,884,-1,0,0,neg
EXP,rtt,0,12,13,0.9096228878575833,0.04113862050018714,809,-1,0,0,neg
EXP,rtt,0,12,14,0.6492490404274239,0.18758868357371972,811,-1,0,0,neg
EXP,rtt,0,13,11,0.3770492216007134,0.4236019514541034,753,-1,0,0,neg
EXP,rtt,0,13,12,0.11008391300764932,0.9582761415411015,749,-1,0,0,neg
EXP,rtt,0,13,13,0.5720707228600211,0.24255027776429433,738,-1,0,0,neg
EXP,rtt,0,13,14,0.9196131292827106,0.03639483695220517,911,-1,0,0,neg
EXP,rtt,0,14,11,0.8259950252481596,0.08302256831373303,794,-1,0,0,neg
EXP,rtt,0,14,12,0.7239090608544941,0.1403159874626124,879,-1,0,0,neg
EXP,rtt,0,14,13,0.09816489416162914,1.0080437973225866,904,-1,0,0,neg
EXP,rtt,0,14,14,0.09492674448779811,1.022611412998142,844,-1,0,0,neg
EXP,rtt,0,15,11,0.9255768934981776,0.033587495836228935,983,-1,0,0,neg
EXP,rtt,0,15,12,0.8155319806848162,0.0885590036456382,959,-1,0,0,neg
EXP,rtt,0,15,13,0.9545114742884738,0.020218846536719955,948,-1,0,0,neg
EXP,rtt,0,15,14,0.9542719277929662,0.020327851803206384,892,-1,0,0,neg
EXP,rtt,0,16,11,0.4369643522279816,0.35955399154711176,876,-1,0,0,neg
EXP,rtt,0,16,12,0.2778225829887596,0.5562324552550588,802,-1,0,0,neg
EXP,rtt,0,16,13,0.7761256489937961,0.11006796399014578,726,-1,0,0,neg
EXP,rtt,0,16,14,0.7575673414756471,0.12057875591955443,692,-1,0,0,neg
EXP,rtt,0,17,11,0.3558842577518732,0.4486912222313366,786,-1,0,0,neg
EXP,rtt,0,17,12,0.10757539759560683,0.9682870401023999,742,-1,0,0,neg
EXP,rtt,0,17,13,0.9987679255274704,0.0005354130468589534,753,-1,0,0,neg
EXP,rtt,0,17,14,0.166540962683872,0.7784789292472836,786,-1,0,0,neg
EXP,rtt,0,18,11,0.31500310702822887,0.5016851625324307,834,-1,0,0,neg
EXP,rtt,0,18,12,0.11900705401279345,0.9244272955147271,810,-1,0,0,neg
EXP,rtt,0,18,13,0.04074002665867479,1.3899786911504948,911,-1,0,0,neg
EXP,rtt,0,18,14,0.9187567422511939,0.03679946084734582,864,-1,0,0,neg
EXP,rtt,0,19,11,0.8898494766574367,0.050683450642443305,756,-1,0,0,neg
EXP,rtt,0,19,12,0.6762367635553359,0.16990122254509626,790,-1,0,0,neg
EXP,rtt,0,19,13,0.4967610165153603,0.30385249289700145,789,-1,0,0,neg
EXP,rtt,0,19,14,0.9534127264778803,0.02071905525958629,866,-1,0,0,neg
EXP,rtt,0,20,11,0.586863936017282,0.2314625779458282,891,-1,0,0,neg
EXP,rtt,0,20,12,0.11720112950841828,0.9310682028494165,1085,-1,0,0,neg
EXP,rtt,0,20,13,0.7237809478561387,0.14039285304579158,776,-1,0,0,neg
EXP,rtt,0,20,14,0.828729293703343,0.08158730955877945,868,-1,0,0,neg
EXP,rtt,0,21,11,0.370798259679182,0.4308623128595299,865,-1,0,0,neg
EXP,rtt,0,21,12,0.9595417650722544,0.017936117389514963,928,-1,0,0,neg
EXP,rtt,0,21,13,0.8164915670113713,0.08804829643783425,753,-1,0,0,neg
EXP,rtt,0,21,14,0.34369361199897064,0.4638285397259666,823,-1,0,0,neg
EXP,rtt,0,22,11,0.6543370321843685,0.18419850012314026,807,-1,0,0,neg
EXP,rtt,0,22,12,0.7160654816388556,0.14504726119201866,925,-1,0,0,neg
EXP,rtt,0,22,13,0.06278670304375869,1.2021323213292214,881,-1,0,0,neg
EXP,rtt,0,22,14,0.13892753519274767,0.857211669329879,876,-1,0,0,neg
EXP,rtt,0,23,11,0.12289302109525348,0.9104727793257474,780,-1,0,0,neg
EXP,rtt,0,23,12,0.7561499594909636,0.12139206677251935,766,-1,0,0,neg
EXP,rtt,0,23,13,0.5338665166176503,0.27256731664761014,824,-1,0,0,neg
EXP,rtt,0,23,14,0.26624169263431013,0.5747239343489401,762,-1,0,0,neg
EXP,rtt,1,0,11,0.028763351417158033,1.5411605126848542,901,-1,0,0,pos_EXP
EXP,rtt,1,0,12,0.028763351417158033,1.5411605126848542,901,-1,0,0,pos_EXP
EXP,rtt,1,0,13,0.028763351417158033,1.5411605126848542,901,-1,0,0,pos_EXP
EXP,rtt,1,0,14,0.028763351417158033,1.5411605126848542,901,-1,0,0,pos_EXP
EXP,rtt,1,1,11,0.00019880081565211343,3.7015818380851577,831,-1,0,0,pos_EXP
EXP,rtt,1,1,12,0.00019880081565211343,3.7015818380851577,831,-1,0,0,pos_EXP
EXP,rtt,1,1,13,0.00019880081565211343,3.7015818380851577,831,-1,0,0,pos_EXP
EXP,rtt,1,1,14,0.00019880081565211343,3.7015818380851577,831,-1,0,0,pos_EXP
EXP,rtt,1,2,11,0.002422833991792696,2.6156763419162643,813,-1,0,0,pos_EXP
EXP,rtt,1,2,12,0.002422833991792696,2.6156763419162643,813,-1,0,0,pos_EXP
EXP,rtt,1,2,13,0.002422833991792696,2.6156763419162643,813,-1,0,0,pos_EXP
EXP,rtt,1,2,14,0.002422833991792696,2.6156763419162643,813,-1,0,0,pos_EXP
EXP,rtt,1,3,11,0.00020942899163938687,3.6789631983139315,889,-1,0,0,pos_EXP
EXP,rtt,1,3,12,0.00020942899163938687,3.6789631983139315,889,-1,0,0,pos_EXP
EXP,rtt,1,3,13,0.00020942899163938687,3.6789631983139315,889,-1,0,0,pos_EXP
EXP,rtt,1,3,14,0.00020942899163938687,3.6789631983139315,889,-1,0,0,pos_EXP
EXP,rtt,1,4,11,0.0067883470039363045,2.1682359656998376,798,-1,0,0,pos_EXP
